#separator:Comma
#html:false
#guid column:4
expression,reading,meaning,guid
合意,ごうい,同意、共識,ZuQYC4o06h2UO0Bb8VIU
まるっきり,まるっきり,完全地，完美地，就好像一樣,Zv9RviK7B9C0dw6MSkZc
化ける,ばける,變裝,ZwsVoetmqugZalKBRkeW
誘導,ゆうどう,引導,Zz2t5IqOZDQJ6COXY1vb
文化財,ぶんかざい,文化財,a2alKFZ1YeIATPkrXq4F
指摘,してき,指摘，鑑定,a2gBjGbtp6XwLHUrfQmr
侵す,おかす,侵入、襲擊、闖入,a2vrTxz4gyRlX7xjBoS0
有望,ゆうぼう,有望,a5pgqrJou9P5PjBPkFEY
眉,まゆ,眉,a5rpawd5YZNFaZ1wYrZU
経路,けいろ,路徑，過程，頻道,a6XINrHhSkCMF4Z0C3w9
感触,かんしょく,觸感，感覺,a7QfLyDRZ1FKHtYMLDTu
協定,きょうてい,協定,aA4Gq3UK5BukMOBZbI4i
一頃,ひところ,一陣子,aBIgZvTDY3aCgOrtkrZS
仕える,つかえる,服侍,aCCbqBjM7sdieL92Hg9x
勤務,きんむ,服務、職責、工作,aD4yBwJO3b6zIakve0y9
任務,にんむ,任務,aDhx29R6qcn89QUxRb0Q
唱える,となえる,"誦讀, 詠唱, 提倡",aEw5KtpFyKu2uGUT4gNE
すみやか,すみやか,迅速,aJYAzP5RAt7CrIwmRflO
短波,たんぱ,短波,aLVwhs7Y7iFM4NakRLId
むしる,むしる,拔、摘、撕.,aLiLMaZ487KnYkq20AdK
顎,あご,下巴,aOs2PXprNjSH46DWXImg
上昇,じょうしょう,上升,aTCH8xWU5Bnyi43A6p44
面目,めんぼく,面子，榮譽，名譽,aUZV83XWS41EBLn1S3zp
勧誘,かんゆう,邀請、勸誘、招攬,aWfYbjuVAKGwJkncSRwD
雑,ざつ,粗糙,aaNBdt98fAumxK8Fqnoh
ムード,ムード,氣氛,adjdgKrjp7W9vW1MCT6S
出費,しゅっぴ,開支，支出,agOyKe7T7Di8Th2edC90
内訳,うちわけ,明細,ahVAGdaLr90xjbpQsS0m
即する,そくする,符合，一致，適應,aiSx4f330ek20Zy91Kr4
生臭い,なまぐさい,腥味的,aj6gv0EdEjCDujC5HAvb
愚か,おろか,愚蠢,alhnalbwEt4hJ5G0jURo
応急,おうきゅう,急救,an4x5FfnWwZy1mVe7oh4
限定,げんてい,限定,anQcrfNSg1y0HBkKbYvp
極めて,きわめて,極為,anrvJ2JFsKXd6TCv0iBC
稲光,いなびかり,閃電,apQDnYYzEuRAFBTPniYN
聴講,ちょうこう,旁聽,ar2sk3bKFYOSh0LUGNux
奨励,しょうれい,獎勵,au0Bq4DbiAhfw68UZz0V
到底,とうてい,到底,av5gRqCK2rXj9uQB5NdF
びら,びら,傳單,awwz9aaYrLxdM4xPTxFl
裏返し,うらがえし,裏返，反面,b0qNKmFaxw9SiNEWNKnE
盲点,もうてん,盲點,b11HoVpLaV0ZLj7Hgw1S
とんだ,とんだ,慘重的，糟透了,b3bj3HUjzK5g8CflYN8a
上がり,あがり,上升，收入，完成，停止,b84NZCjpMmBF44m0Liqz
がっしり,がっしり,結實地,bBZYFMv55k0ekk2kOskq
上回る,うわまわる,超過,bBs4KoNAXa72qGq9FISf
不意,ふい,突然的,bDDiKZRSBUlcvFxzdZYN
証言,しょうげん,證言,bDdLsodHsRWuWZoQxD8f
攻め,せめ,攻擊，進攻,bEzr8j1VcHQzpsffFUhe
農地,のうち,農地,bGBQp16voQuv0HkbrfET
対比,たいひ,對比,bHXHThjXlEUlNjgJc02M
祈り,いのり,祈禱，懇求,bI1VJxwxhLodOSSBsszD
新入生,しんにゅうせい,新入生,bIQ510jHy1NHRdTTlslA
健やか,すこやか,"健康的, 健壯的",bLCoBuHFShx2PVPu93Lf
同情,どうじょう,同情,bLMv18xPPccF9QuM3ciZ
素早い,すばやい,迅速,bLXl6g4jDcnrPljQyfPT
人体,じんたい,人體,bQXsbuRlD8rMZLnVijwY
無線,むせん,無線,bUOzv4KwIa6FDSCJ9r68
大柄,おおがら,大柄（身材高大），大圖案,bX0Qa6rC6kfIDmM3UWtW
圧迫,あっぱく,壓迫,bX7KZjFqBulNzW3Fbjc0
掲載,けいさい,刊載,bZ985hd2p2vDavsROOWj
兵器,へいき,武器,bezPzqs7CiRBWhoPSe0Z
終日,しゅうじつ,整天,bhfXX8CV8fa8gB2pNodk
設定,せってい,設立，創建,bjmdA5WiPV9WXrFg0IzB
待ち合わせ,まちあわせ,約定見面,blFq9GbSeoD6GmWmeDaK
～光,～こう,光,bnKEwqeKIU9SMhdOB1jb
へりくだる,へりくだる,謙遜,bo7ygxuncJYtx9PSwjiM
～まみれ,～まみれ,沾滿～,bqQT4JcsoIrsKbqavL1i
了解,りょうかい,瞭解,bqaKZbki2ftJdZcXB0Mx
遮る,さえぎる,打斷，攔截，阻礙,bt3fCSnOJrYW435MP5R8
ポーズ,ポーズ,暫停,buFNXRi3HAX2Ki3FAMxg
模型,もけい,模型,bwf8zW7MOsOck4cVtXfy
真上,まうえ,正上方,byWkepEmopfjmmJfaU7b
勤労,きんろう,勞動、勤勞、勤勉的服務,bzX6u7SIngk8kxd5u79D
掛～,かけ～,賒帳,c1hZbJpmgbxzLj5W8uSy
脱する,だっする,脫離，逃脫,c4UcdYXt0kKTmmHOGbHB
手掛かり,てがかり,線索,c5Uxh6oRp6rTuvQnX2SS
不況,ふきょう,不況,c5geleYH12dihm19yEkR
質疑,しつぎ,質疑,c7I2MrhtiMjU0cIpXHVR
恵み,めぐみ,恩惠,c9XKylXzZDVejZTmsfiF
賄う,まかなう,供應餐食，支付,c9mIfrTPMDoVs1NSoNRR
兼用,けんよう,兼用,cEALDYlPKaxlfDzoCbhM
配置,はいち,配置,cH9xDCvbIqskqy9YlKXU
座標,ざひょう,座標,cHNIjgro25apN6BDddqd
種,しゅ,種子，材料，原因,cJ9nmFaqpNesxkvKlPo1
きまりわるい,きまりわるい,尷尬的,cJVQsyxv7PlhrguH9Mky
ねじまわし,ねじまわし,螺絲起子,cKd3z4yK2BnCRw0wp12N
適性,てきせい,適性,cKdgg6ntPz4WdzOWzGlG
移民,いみん,移民,cKtejegNptkHGWvBgYS6
ぼやく,ぼやく,發牢騷，埋怨,cLWwWzZzFZ8SSudy0FEy
規約,きやく,規約,cLrs1WZFFBl07SoZtM4c
兵士,へいし,兵士,cMAlGKd124h1SalwGLye
採択,さいたく,採擇、選擇、採用,cMYn5muwhY0o80FyDAIL
公団,こうだん,公團,cQG3zDLR5FtvJMsKKyGY
日頃,ひごろ,平日,cQj77tFEopwJmYE6ZSIw
いい加減,いいかげん,不負責任,cQovYc7zjEj2WxeauiIS
遅くとも,おそくとも,最遲,cQxsXiJmopMn0XaW9fVR
お手上げ,おてあげ,束手無策,cR7wbaYVmCn2UIW6tgRU
緊急,きんきゅう,緊急,cRYUrQVpi76BHh5txOq2
捗る,はかどる,進展,cS6fkOo8GAPJwzBVMv4G
ルーズ,ルーズ,寬鬆,cUZDpqBZgUJXwIpwxPpn
アラブ,アラブ,阿拉伯,cXdSVOsdtTIMDMZ9aUoZ
赤字,あかじ,赤字,cZCDwf4OuHsToJKJRO7U
本国,ほんごく,本國,caGjEhpBw07BEtwAOWXe
無論,むろん,當然,casWYFsFwMy4ZLRwGPQd
立ち寄る,たちよる,順道拜訪,cb0ChKXYRDGtpNLEBgqR
信任,しんにん,信任,cdgAIOeq4Zka8P2jXVUr
郷土,きょうど,鄉土,cduIfqYy6Nl6irPoSB3g
権力,けんりょく,權力,cewiacm4wrSgzuzawYbR
国連,こくれん,聯合國,cfgNzfj3YhOZPBuZa1Iq
誤差,ごさ,誤差,chLfzhdbCGamirDJqGeH
私物,しぶつ,私物,chYgcLHQIjsYpd6rkJr7
導入,どうにゅう,導入,chq4bsV5gnz5kbx1DRLh
心情,しんじょう,心情,ci19Dq9gmkDVdBpXoMo8
見せびらかす,みせびらかす,炫耀,cjKvTEdu1cfEvDjrXY4x
風俗,ふうぞく,風俗；性產業,cjYUNOCebwhp2qDzEhaO
神秘,しんぴ,神秘,coYsjcTsBlaPudzs2S8M
アクセル,アクセル,油門,cp9QshjpzbqAu9cKk9WC
弾力,だんりょく,彈力,cqrJDsiSPv0Iq8vv29Ny
穂,ほ,穗,csaZwBhchyKFLoZOUdGZ
ぶかぶか,ぶかぶか,寬鬆的,cw08qBwAalDnKFLmdE5I
特権,とっけん,特權,cwDYECJTr2Jtxm8KRYrd
ちやほや,ちやほや,嬌寵、眾星拱月,cy9Aoj6KeUK4xtQiG2K9
原点,げんてん,原點,d45KXNXkzqJSzBS0F9Wt
救い,すくい,救助，解救，幫助,d4TOKS14pdxiVt49kuFi
結び付く,むすびつく,連結或關聯，結合在一起,d6AnOeIl2HxPfWJluOlz
記す,しるす,記下,d6PIodHhDIWRNWSBllg3
共稼ぎ,ともかせぎ,雙薪家庭,d7I7GMMNXLo9vESw4fXp
もめる,もめる,爭執,d8o2fdqA41NBtiiAeZX5
謹む,つつしむ,謹慎,d9L9BXKHYq7efVCOfAG4
利子,りし,利息,dA7stcNEXPjYJpoFgSzw
宣言,せんげん,宣言,dBUqnB22n6mym0SENq6Y
見地,けんち,觀點,dESTjehklMVCPetrZHkz
保管,ほかん,保管,dHoh4R7qwDSvSUw48whv
いびき,いびき,打呼,dJDDkt6ANy0iO5SdyTeF
賠償,ばいしょう,賠償,dK0KtO9utA22qrnPU3lO
ポイント,ポイント,點,dKJCP6DCtKQ09BbKrx6B
国防,こくぼう,國防,dKKP8JGx6uQ4vraVYdPk
補充,ほじゅう,補充,dKq5Du5amxBx5PDGP0fK
長官,ちょうかん,長官,dL8xYA6CmIuvjmSg0c5e
漁村,ぎょそん,漁村,dO3HnLOPvAJ580VQLUD7
干し～,ほし～,乾製 ～,dPTxmJBYtVgQXTGGEksB
拒否,きょひ,拒否,dQarTrh2hHSt0mNOF0AR
装飾,そうしょく,裝飾,dROjnC01TAnsWKz8C0mZ
和らげる,やわらげる,緩和,dUbOZyasy6G6wcKb4W9o
外相,がいしょう,外交部長,dXJC2hjIU8ifT9UEDkhF
風車,ふうしゃ,風車,dXr6bIxTuBfiOZOpXFfU
民俗,みんぞく,民俗,daH4UdGbQxfxRBLnWjkA
乗り込む,のりこむ,搭乘、進入；闖入,dbYN6emcHPnOYCSWUxHx
奮闘,ふんとう,奮鬥,dcoHs00dB0udmjPVCY18
香辛料,こうしんりょう,香辛料,demso5lPrBbDjaeomekg
下心,したごころ,存心不良,desQDBinWc6EwjVvyDlc
飽和,ほうわ,飽和,dfoxfNZDcBNvmEYhFgRt
粥,かゆ,稀飯,djvPBuoYle9ava3Or22u
群がる,むらがる,群聚，蜂擁而上,dlRF7exvMOXyWFdTARjG
気質,きしつ,氣質,dlRKRxrQoDRSavS04vnC
成果,せいか,成果,dmKCyk4CVYbA2edlHgn0
沸騰,ふっとう,沸騰,dnOHDme2Gros7XSJWDE3
怪獣,かいじゅう,怪獸,dnRfZOEOfdb3vyKWkTZr
光沢,こうたく,光澤,do5Jd1tGmTHhZ7VeYXD9
放出,ほうしゅつ,釋放,dsvBeQuCMIzIVY4eoTJK
化石,かせき,"化石, 石化, 化石作用",dtUbaHMfGX3lmjWDrkuz
心細い,こころぼそい,無助的，絕望的，令人沮喪的,dvW0a5rYkMYxQcZmRyu0
品種,ひんしゅ,品種,dvjsrNOptwsNupam1bxY
鉱業,こうぎょう,礦業,dx8WCXRW7AQFWp9H4VQT
主任,しゅにん,主任,dxTdlQmY47zr8qLWHXgF
強いる,しいる,強迫,dzVQXKYClBZvsZdYuHF3
議事堂,ぎじどう,國會議事堂,e6rkw1yHdw2SClrG5AnH
花びら,はなびら,花瓣,eAclW9GcG7Pj5wWH1pAd
印鑑,いんかん,印章,eCNzhJJpR5KpbkVojEAR
シック,シック,時尚,eCgO9MLGACvwaSOOVHcT
顧みる,かえりみる,"回顧, 轉身, 省察",eDJQpNrktI1qSepDq8t4
ごまかす,ごまかす,欺騙，偽造，歪曲事實,eERmcD5pYFX9jEWmTTER
踏まえる,ふまえる,基於，根據,eEV6nimvbQbTFHfNQJdM
籠もる,こもる,隱居，閉關,eEnfWAfMnnktrUH2VtqT
折り返す,おりかえす,摺疊回去,eFkNO4sTKvN7OgA7R30b
修士,しゅうし,碩士,eFtFRLRFKuLGrz722TRu
度忘れ,どわすれ,暫時健忘,eGNpx79dSe7zNecD3n53
長々,ながなが,長長久久,eH2NS9vnFcu23ezpdSHn
～嬢,～じょう,小姐,eJb1NmAZ7TY5CLGhh4G9
オートマチック,オートマチック,自動化,eK2hFebPbwAARF6a74kH
皇居,こうきょ,皇居,eMxkcgBeOlU901BtTKGx
おおげさ,おおげさ,誇張,eNTtSlFEHSDwMt1W62HP
交わる,まじわる,交叉，相交，交際,eOfidRu93PnJ9heZa0qa
ありのまま,ありのまま,事實真相,eQAPfyUD8e3kwAMLrHRY
いたって,いたって,極其，非常,eTcvaVPi8ttiEl94aN5Z
～網,～もう,網路,eWqoVtSeucRL0yiAbGPf
独裁,どくさい,獨裁,eZNGbJO5AJG0j82rb7CK
仕組,しくみ,機制、結構,eZNNH9jkW945gOgQJtjz
花壇,かだん,花壇,eb4Q12CF8I5ZGqSpDA7P
巧妙,こうみょう,巧妙,eb6XCcGlZ8UylvPVA5aJ
素っ気無い,そっけない,冷淡的，生硬的,ebzSXOQqpBjVneXicYLT
模倣,もほう,模仿,eejKhVykPmUYhtjtfaeL
負傷,ふしょう,負傷,egGK2JoOK9DNiTGN3c1N
突破,とっぱ,突破,ehayZ7XuhUdxsUKl5Pxp
にきび,にきび,"痘痘, 粉刺",ej9HMVLmhSZivIwTtNYB
終始,しゅうし,始終一貫,ejSqRVgKQfcJLgggaKkt
所有,しょゆう,所有物，所有權,eknPZWTIOZCf76FymuAz
野外,やがい,野外,elZI6w440b8bK0POBqE9
気兼ね,きがね,顧慮或拘束,eqDvYEIAuhBYFntxRiny
主権,しゅけん,主權,eqELGw7xOCCNyLN0P7bI
本名,ほんみょう,本名,esABknqMNcwbnvNuerZO
かぶれる,かぶれる,過敏；受影響,et2oz5SmEg1asqkGKxrQ
ことごとく,ことごとく,完全,euhs8TWe0sUpQQ3nfQtc
ゆとり,ゆとり,餘裕,evmeAX1gM2qJ4nYxcM9O
斑,むら,不均勻，不一致，不規則,ey6snX1AjxgrUzVK9EzW
活発,かっぱつ,活潑,eyTzMJgJKZeSgtcU7u4r
漁船,ぎょせん,漁船,eyoHyQ2UACqUn9U0RwZi
台本,だいほん,腳本,f1QUAlqG90tj7L9wa6fY
見合わせる,みあわせる,互相對視；推遲,f3p5U1Hc2mw6BJaB1X1l
発病,はつびょう,發病,f4XPn00dVlmUWxLsIs9G
うたた寝,うたたね,打瞌睡,f4d7RiwZ8OmdsdCrQOPm
球根,きゅうこん,球根,f5qY5AKggHYs6mDeQIM2
身なり,みなり,儀容,f6uvTx4ODCjXYOacUwMg
カンニング,カンニング,作弊,f8Qe2USi1Rmay1Fl7cW4
しくじる,しくじる,失敗，搞砸,f9mXxikAC5zW2TNqgxjD
とって,とって,把手,fBF9HGad9CwS1bgJfK1p
元素,げんそ,元素,fD7xitnWroI73mpgO8wg
入賞,にゅうしょう,獲獎,fG9bHNUJT7ugwcaPRFPs
概略,がいりゃく,概略,fGIvvV05smKJeva7cJfA
弁償,べんしょう,賠償,fK4tDEFEEZJuc1kgIl4T
給仕,きゅうじ,侍者,fKflHT0rSGFZy08xsu6p
代る代る,かわるがわる,交替地,fL5Gw8Tt47Il1UWwS7g9
会談,かいだん,會談,fQ5MxS73KECjJUkuQWhn
対処,たいしょ,處理,fSMOA7R1DqAFvqgtlo4P
無口,むくち,沈默寡言,fSiYUz0R40D5JJUSMlmQ
断面,だんめん,橫斷面,fU63TvB1E9eMfn0Ynzbp
保つ,たもつ,"保持, 維持, 保存",fVD8mrlNIn9cyMaxPBU2
漏る,もる,漏,fWMjcNTcObttHn2opUDt
かかと,かかと,腳跟,fZA90AEvsuJGOSXbmJef
願書,がんしょ,申請書,fZZuvQkTlMC6e3TVyRZH
デモンストレーション,デモンストレーション,示範,fbc4qg7Tk4WtfbIidaui
こじれる,こじれる,變得複雜，惡化,fd5F3TeVXOGRePgabs8W
明瞭,めいりょう,明瞭,fewefZcdHwwXMm6gRLoD
金槌,かなづち,鐵鎚,fflAHNU1FBaj0tNczQmR
卑しい,いやしい,貪婪、粗俗、寒酸,fg8wDeoPLQvrcHZ9SNm9
閲覧,えつらん,閱覽,fhSrFH5uXZ4Mqecm0NT4
おどおど,おどおど,畏畏縮縮，猶豫不決,fhfYGoV0m3O9VIDUHloI
天地,てんち,天地，宇宙,fi1qhJTg2gmnjQidtUEi
下火,したび,火勢減弱，趨於平息,fi53Hw9xDasCbWYW7GP0
延べ,のべ,總計,fjQOn6FXZ5ufSVFzFMkH
拒絶,きょぜつ,拒絕,fjZT00CijkggozvHyu9R
便宜,べんぎ,便宜,fk0NvTJuBDnzjdnrXEQS
単一,たんいつ,單一,fkE5SdaS1h7BUPh36ZnZ
ヤング,ヤング,年輕的,foHdRkjdgqaQwb8YSWOK
反撃,はんげき,反擊,fqnJs5db7JGwztGeomhc
～派,～は,-派,fqxhLGWnJlmgqscei8hs
再生,さいせい,再生,ft7DkZjP6tqEMbv5h2Vz
タワー,タワー,塔,ftd2mkQtbPUJTkmbGjxW
手当,てあて,津貼，補償；治療,ftl9Dy5gLM5qM77FuGyJ
センス,センス,品味,g0zTeSTrFMtAntVzZg60
てっきり,てっきり,想必確定，毫無疑問,g1NrI72SGux6GYfQQEKI
反る,そる,"翹曲, 彎曲",g1TBR8oNUOr4yM3TuRmG
沈殿,ちんでん,沉澱,g3fSsv2hS2wempJjvq4G
雑貨,ざっか,雜貨,g4fDzDVZRq2aZ3e9tpl8
交渉,こうしょう,協商,g5VBQlBYFgTQa1AnFXRY
あっさり,あっさり,輕易地，隨即地，迅速地,g9l9j8Pz132EilvJPXC2
改修,かいしゅう,修復，改善,gAwNWz6IU3EHuhFWDScB
有力,ゆうりょく,有力,gHTxdgQcZ0dcWa0CUS5n
団扇,うちわ,團扇,gIPfijB4enAlKYx71Ow5
標語,ひょうご,標語,gIcETBNXG293FaaJSbDE
繁盛,はんじょう,繁盛、興旺、茂盛,gLsxnYSOS3BXEWt44Aon
尽きる,つきる,耗盡,gMnRUgw41QlGOnLPtOch
粋,すい,雅致、風格、純粹,gNghnz9H9AqEba0c0SGl
介護,かいご,護理,gP8LoJJLaqJJsuPbUPHH
情け,なさけ,憐憫，同情,gPoLjlXLfMS4ZSTYjOTn
"(花を〜) 生ける, 活ける",(はなを～) いける,插花,gSi14kM5JKboEzrIJwN6
脅迫,きょうはく,脅迫,gUg7MWvIZc4AbkJCA3DT
無念,むねん,懊悔，遺憾,gWPA6orlYX1TiC8uRwCV
判決,はんけつ,判決,gYPkUTXMwofNeukjFs4g
平方,へいほう,平方,gZIV6ITL4nlrakdg0NLP
そこら,そこら,這附近，到處，某處,gaFM2iCfOB9tCRN4iVVn
運用,うんよう,運用,gbDUU5Ukkv5RzJLZFtau
レントゲン,レントゲン,X光射線,ge277Vp3S1LeqxXIDEeH
規模,きぼ,規模,gfLv50ICRtRLDHwYX4pJ
叩く,はたく,"打擊, 拍打",gg72lcYCNU4oxCxDCE3f
フォーム,フォーム,"形狀, 泡沫",gjLawmuEFxM2HvnrlyvU
愚痴,ぐち,發牢騷,gkiLug0PdEQboiMsSJfO
講習,こうしゅう,講習,gkyKVJyvakMMxY94tGfK
原爆,げんばく,原子彈,glABgnwWxYzYv67Xe6mo
緩む,ゆるむ,鬆開,gosPxNDivoSBIhUszoXy
音色,ねいろ,音色,gq6x5asXNHu1vAAhRgtd
情緒,じょうちょ,情緒,grIVK0DE6nmTVYKF4rFF
斡旋,あっせん,斡旋,gt4wJnijMfhQ1N9XICS0
分業,ぶんぎょう,分工,gtssaA1XfObzxmErCpvt
資産,しさん,資產,guXBZJAJXCtSBHNF7ZGU
前途,ぜんと,前途,gukVvC0X5FRzehsC8LF1
確定,かくてい,確定,gvh4nt5cZsANaDpvftuu
業者,ぎょうしゃ,商人、貿易商,gwoc1gTQEhtzxgmNS8AD
噛み切る,かみきる,咬斷,gze6Xbpmhtt4eXCFsWju
中程,なかほど,中途,h0RirXtIBlQ9U3EDs0kM
霰,あられ,霰,h2h6DWSRVGU5tMwNezfF
代弁,だいべん,代辯,h3dihOHGUeuTCJ0M1R4t
チェンジ,チェンジ,變更,h4Jt53PukATTnNKCrFUa
汚れ,よごれ,污垢、髒污,h6Ec1muKdECTL1QHSsP3
奉る,たてまつる,奉上,h6FZtQhUHKO48jlnj4lC
びっしょり,びっしょり,濕透了,h787nZTuXPN7Td6p6SZ6
コマーシャル,コマーシャル,商業廣告,h7I7YJLshIpRvLh4DinH
衝撃,しょうげき,"衝擊, 撞擊, 衝擊, 彈道的",h8muHnV66lupo2KaaQLS
カット,カット,切割,h9WAcF0eIF4g13aIj8Pl
気まぐれ,きまぐれ,反覆無常，隨性,hC9aYGjSFgMIgNIXjkok
合致,がっち,合致,hCPsDmHQ8WjTpsQnoLDY
不明,ふめい,不明，模稜兩可,hDFNv5KFEMjuInDxM3Qg
お産,おさん,分娩,hDGnyRS9ar3Qkr6HUAEk
あべこべ,あべこべ,相反的,hFeAtuF3fFWbvEjjF9wL
祝賀,しゅくが,慶祝,hHPNn6NjIGxWmGyuZWpp
暴露,ばくろ,暴露,hIrnQ2Q7LVjBzhFKSIIZ
茎,くき,莖,hJn6GHzyZPUMsrFxDHXs
専修,せんしゅう,專修,hLSGgBEWqCryBbX4Z4V8
告白,こくはく,告白,hMqqp0LpxCHA6CWozrgr
旅券,りょけん,護照,hOZrcxSpxWVYsPyQcalL
詐欺,さぎ,詐欺,hP7MJNaCIeomU1kpfzHJ
油絵,あぶらえ,油畫,hQ86tLeTJi0UsqSu9B9t
アワー,アワー,小時,hQjkpnFUtJZ1fsutQ35Y
重んずる,おもんずる,重視，尊重，看重,hSqN4h210SaGrs6VGB91
万人,ばんにん,萬人,hU09HdnhwaQa66OXl2CG
物足りない,ものたりない,不滿足的，不夠好的,hU14RQ9ifqNndxBXBvvp
口述,こうじゅつ,口述,hU8V1uNdhCtaoEZotenH
受身,うけみ,被動語態,hV1m63vPie1q9EeVZylv
幹,みき,樹幹,hcW11ehta1Jex8B6Cl5y
壷,つぼ,壺,hcpDiQkPWDuhJOfltKyN
自ずから,おのずから,自然而然,hdMQnK7qFMM3UKuhBFeO
追及,ついきゅう,追及,hhjWTcykw0qwsq6QtYaH
個別,こべつ,個別案件,hj0LJD6SO8mxgb6fkUx0
社宅,しゃたく,公司宿舍,hkQ8k8xYO6LiLViJoWux
甲,こう,第一等級；殼,hnsYORAnIzBL38YJnDQy
運送,うんそう,運送,ho8MuBvCZ0U1BS4JzTbl
侮辱,ぶじょく,侮辱,hobjcnMvEoCrLeTAosvU
演出,えんしゅつ,演出,hpb2ARGFG3W50bdc1fTj
いたわる,いたわる,同情，慰問，照料,hqgHji6PdCP8URgciNvm
増強,ぞうきょう,增強,hwhkXk9iR3FfvfFFp2GI
演ずる,えんずる,"演出, 扮演",hy3XwGsHvcjLkxOFP5JK
やりとげる,やりとげる,完成,hz0bS124eY2sNz5d3BS0
所属,しょぞく,所屬,hzNb8EBeLxG1SZ80gCrw
良好,りょうこう,良好,hzSj9KdpFbgO3fw9T4nZ
込める,こめる,包含，投入,i0IWi1ENC5FAiYBqnzfM
概説,がいせつ,概述，大綱,i2NQsnJB7qPcwvfg9Jwc
目論見,もくろみ,計畫、企圖或意圖。,i4TbEm5bgP39uhM2G3II
鳥居,とりい,鳥居（神社牌坊）,i6nsGr7XbNjZbtPK2T3A
打ち込む,うちこむ,投入心力，射入,i7ngoNVg4E1OkGDQqeF2
カクテル,カクテル,雞尾酒,iA832V0Pumg3tPAQMDlb
受持ち,うけもち,負責的事務,iDo2TzxhBgfb15GTDM0n
報じる,ほうじる,報導,iEncxqMdIY8iQCfuqalE
アルカリ,アルカリ,鹼,iFdBwsLuSFqsjekuOvZz
養う,やしなう,撫養，維持，培養,iKgCx69s63JNiIWzDzSk
ストロボ,ストロボ,閃光燈,iLhytNjabAAPPemXYyeC
封,ふう,封,iP2idPgkecLTqHho5JTs
ジャズ,ジャズ,爵士樂,iQWFH69sJJW7hDZdDS30
蜂蜜,はちみつ,蜂蜜,iQzo6XyDENIL8nCVTECh
檻,おり,籠,iR7keHr3um2Q4GQX9z9D
外貨,がいか,外貨,iRkA2ME9Vg8fgHv2dy77
特産,とくさん,特產,iTKh7lPaAa13q2DKIW7O
補強,ほきょう,補強,icHJZK7b0PJtNyEVnskN
派遣,はけん,派遣,icHT44wSiqVQTyDbfIh6
スラックス,スラックス,西裝褲,idcGtDvhLwCT3qui8yBR
細やか,こまやか,微薄的,iesdarhwrlinTmf0fAFO
がっちり,がっちり,結實地，緊緊地,igoXTGYR1gHx6WFAe8y8
売り出し,うりだし,特價拍賣,ijrFUdz9lYSGRnE9IZ9Z
待ち望む,まちのぞむ,殷切期盼,ilK0UtmyrsciRaC7YyDv
ブーム,ブーム,熱潮,imwMPxa3ywXu5hDCqMeQ
高原,こうげん,高原,inuH7wsJ63C9na2c6w6m
混同,こんどう,"混同, 混淆, 併併",ioUoeQkossIbY6ShN8LS
嗜好,しこう,嗜好,ip3gDIYDbqH4e6TuyQdR
衣類,いるい,衣類,itWoEohD7VZqwrDTbhe3
斜面,しゃめん,斜面,iugTqhN1GEicmvoPhcHR
駆け足,かけあし,快步跑,iw1M9Ktnl5bxJbe0gj0v
推理,すいり,推理,ixsvMq6Qbh8lNgeoxlZN
～どころか,～どころか,豈止於此，更何況,iyKzpsDY3SIjf1wq6qzH
ビジネス,ビジネス,商務,izGaK1YdNd8BYIPlEMqm
補助,ほじょ,輔助,iztWN3x04XmxNoVBd7L3
挑む,いどむ,挑戰,j1Kzky3epw4Nmuz2RadS
確立,かくりつ,確立,j1dFFC1OsNMsx6LGy2RT
治まる,おさまる,平靜下來,j3day0BCB3S0misFs3VI
遥か,はるか,遙遠,j4rTm9PVvRsWiiMNVxAC
天災,てんさい,天災,j5ApBd1UQH8sRLjhr2lD
生育,せいいく,生育,j5tCPX2G14l9sk5QMrbR
効き目,ききめ,效果、藥效、功效,j6PLs41JwlHXrKfa9Oee
峰,みね,峰,j6XscdMPeiCa38rhA0yd
敏感,びんかん,敏感,j6kIVW8VerHsFng3nVLd
協会,きょうかい,協會,j70X7ILYUMQ9C2WclwZ1
メディア,メディア,媒體,jBE0BCj1l1CjVEsdfUnv
総会,そうかい,總會,jBJiA3P5lrrY8K8hFvJg
原書,げんしょ,原書,jCLEuFnSxuSPn7fUYIux
時差,じさ,時差,jCwkAtcYGI0lZ0avqYd8
パチンコ,パチンコ,柏青珠,jDJS2Wrz1u8qpIvvCyQH
原典,げんてん,原典,jEC3Z1s9gCvBWghsonJ2
おおまかな,おおまかな,大概的,jGVXy4EvincCuXm9MWAh
貨幣,かへい,貨幣,jGuFx2cRcxlb7qxvtlEx
うんざり,うんざり,厭煩，無聊，膩了,jHU6XhPCwHEYfiSNylDg
恋愛,れんあい,戀愛,jMNqGbhdGZF70M1ncaYt
昇進,しょうしん,晉升,jNKUmQtEtb9SGxuVjEX6
昼飯,ひるめし,午餐,jOE1Xev8BmzyAXje8juP
削減,さくげん,削減,jQDHRXkGsE4VhDQJ40tv
施す,ほどこす,施行，進行，給予,jRjqkLc5XFariMD11xVY
こだわる,こだわる,講究,jSYzjBbTq3c8eNfBwUBa
タレント,タレント,演藝人,jSatKOLFpXQ1vCc2DHeN
気障,きざ,裝模作樣的，自命不凡的,jStLEHw0h4VcindECOvt
げっそり,げっそり,消瘦的，垂頭喪氣的,jVXDLOqRRLfhPJXvSc4W
