#separator:Comma
#html:false
#guid column:4
expression,reading,meaning,guid
～館,～かん,館,qHqYF1jGLmI3k7OErdJC
サイレン,サイレン,警報器,qJuLMOsWIR4sgVdzm22M
ふざける,ふざける,嬉戲，遊玩,qLMaFEXQGy7H11nJsQ0R
父母,ふぼ,父母,qLmfuU2HLiAxmGTNg5BI
先祖,せんぞ,先祖,qO3qve1Nnloi5jodUMo2
～流,～りゅう,風格,qOPiWp5hN6ob4FJX2Vi2
膨らます,ふくらます,膨脹,qPn4iOIihq44Qpjvr3In
通知,つうち,通知,qQy6RTEdSWQdPGkS83tt
子孫,しそん,子孫,qSFfgLLNNU0uXIjGmHHp
高層,こうそう,高層,qSS0zR0NnevK2OoqTVoV
～酒,～しゅ,—酒,qSePQQ5k6P7RTVZEQBc1
小学生,しょうがくせい,小學生,qW5qaWPzBWS4QjTCjR4b
防止,ぼうし,防止,qZLsy8zoyfPqv7ekRHaY
鈴,すず,鈴,qcqasQWysPW6W9gMzLbi
御覧,ごらん,看，檢查，試試,qdIuGznz62NZgT548ICg
診る,みる,診察,qeb01bJ8t0rtuAeOWCUH
しゃぶる,しゃぶる,"吮吸, 嚼",qf0gsjygmR2TbWnqHvzP
公務,こうむ,公務,qhEVOpnrN0Lmk6hYNrpn
反映,はんえい,反映,qkwgOYRxMdZWsWBGJs7p
当日,とうじつ,當日,qvYhNmcZcUId34oBuVhh
兵隊,へいたい,兵隊,qw9QaoYiO2FCcTUbPMV2
コンクリート,コンクリート,混凝土,qxf2H1us3qd6oXssOvDD
塩辛,しおから,鹹的,r2MvU3ILDZwU8OVop6u3
花嫁,はなよめ,新娘,r3m64NGMozpId1CcOoX9
彫刻,ちょうこく,雕刻,r4U590e8XBw7QgDZLAgo
的確,てきかく,的確,r4kxMiRxqzjunfN9mHMv
こっそり,こっそり,偷偷地,r9fER3rE4JoRQZOpQqNP
流石,さすが,果然名不虛傳。,rDelZTTKOvBwiNcx614L
一斉,いっせい,一齊,rGAsUfTNpYyHRgsSQAva
うろうろ,うろうろ,徘徊、遊蕩,rGPb63tJijLjBWxpBxy4
擦る,かする,擦,rIA0Czl8slPu4xuM4Q1R
リズム,リズム,節奏,rIDwQTghmmOBYtRq8eUb
～集,～しゅう,集合,rJeMNbr49FLDBPEavZSQ
宣伝,せんでん,宣傳,rKm0YyLWclBTrSATzqK2
半径,はんけい,半徑,rLEyrFl56fe1Tyb0fFbw
腰掛,こしかけ,座位，長椅,rLiFGB3fA2YhGCgVkRsf
突き当たる,つきあたる,衝撞,rOm9uMl9x1CRUKOufj9U
日程,にってい,日程,rTYHvWzqDf6aaVYacKK5
間隔,かんかく,間隔,rTaJWtldnWiZdPGhqx3k
客席,きゃくせき,客席,rTkGsvzm4OnZTMIr4nKI
室～,しつ～,室～,rVIl8LtcQaHx9cdJ43H4
三角,さんかく,三角形,rXeGjHkkOKaMWMgQMcW7
浮かべる,うかべる,漂浮; 表現,rYxKtdtEZBh4iLnH6TsX
灰色,はいいろ,灰色,rZn2aslMh4vUMS757NzA
ステージ,ステージ,舞臺,rcupBEuoa06HjjgtRe9l
鐘,かね,鐘,rdBmXWxSDNQUu90uVHqa
平野,へいや,平原,reWH8gf0Oeu38x5NUmD8
確率,かくりつ,概率,rgIY0emE7Cy2fQaqbOtV
直後,ちょくご,緊接在後,rgWqmkRtvSWMjyzjSifm
特売,とくばい,特賣,riwJDvRplq4Pm0hmQHTJ
ただいま,ただいま,我回家了！,rlQ0IEjZC8JHgNtTLoik
入れ物,いれもの,容器，盒子,rmNnFldyOxlpuDTmt4ZP
期限,きげん,期限,rnJRpNXhWnAYSOlG78g5
透明,とうめい,透明，清潔,rnXmzv37tJciLpLw2HwK
振り仮名,ふりがな,注音符號,rno4wmSeRaEr5WQuDM6t
存じる,ぞんじる,知道,roT8rDCVTaWKKioS5I7K
やかましい,やかましい,挑剔的,rsNAvHrlKlxngsT8WGwe
長女,ちょうじょ,長女,rvc8H31J4H01tcp44YMN
座布団,ざぶとん,座墊,rzc6R7I90c7NZeRVQrHn
浴衣,ゆかた,浴衣,s0RjBOgdprDzJOet4DqH
さわやか,さわやか,清爽,s0s2F4XGME0aJhJD6WiV
記号,きごう,"符號, 代碼",s2bYdD8QN5qzaIW1I9ng
下品,げひん,下品、庸俗、粗鄙,s3pPxbMKgcWGief9hu8B
快晴,かいせい,晴朗的天氣,s5avvtDHht0MFsQ1mugc
解放,かいほう,解放,sDef1yDRoPxbCrqY6nYX
仮名遣い,かなづかい,假名用字,sDqyT7FPL8qrVHMTBj5W
倣う,ならう,模倣，追隨，效法,sEoPDySp5Vj7ivFm1WLg
片寄る,かたよる,傾斜，偏頗,sEsz5SgTvu6cn7D7r8yM
別々,べつべつ,分開地，個別地,sHZvSp4vAFKw0OA6IOv3
交流,こうりゅう,交流,sIIDNP43wAMVrCl6l3O1
叔母,おば,姨媽,sIvdRgv6U0BuYmkRnjoJ
物語る,ものがたる,敘述，顯示,sMUCqbtrMadGjrzcWU1R
かたかな,かたかな,片假名,sOxHKgSvuk1BiSSIpjt5
蛍光灯,けいこうとう,螢光燈,sQaqIX1pazGUXI59juty
～系,～けい,系統、血統、群體,sR9D1bI7pmkbEGnaalNA
盗難,とうなん,竊盜,sSOPdxluQLAchznB6PpG
ストッキング,ストッキング,長筒絲襪,sTkA6fQP0dE5TqRl3d0l
架空,かくう,架空,sUmUxQzoe7NwFIjEMU30
行ってらっしゃい,いってらっしゃい,慢走！,sV3heQbsUYpNDVRJFDK9
各自,かくじ,各自,sawyj0wXsjgQy1a1ITkH
しびれる,しびれる,麻痺,sbwGt7cJL35vIX9iEJ3u
執筆,しっぴつ,執筆,sd7M2O7MOOwpXdOMOfju
拡張,かくちょう,擴張，延伸,sdjufwgHrwnN9SBlyWGr
遡る,さかのぼる,"回溯, 追溯; 上升",shmYZk6oIHQqqU9ASlIK
更ける,ふける,夜深了,sjcVh3s9g4KIfzxy6saF
人事,じんじ,人事,sk3QVw4Orxknw27EclwR
曲線,きょくせん,曲線,slJSwWcasW0xeZefXlUX
開放,かいほう,開放,sqvoKNyFjkOYt7ZXjHi0
余計,よけい,多餘的,strsWh8auKKx1Buvg9Q8
実績,じっせき,實績,swknjcWYEt31VDEwF2Gv
文脈,ぶんみゃく,文脈,szMKwFTUU2SlBP3DLKub
顕微鏡,けんびきょう,顯微鏡,szRNimErYtOuZS4EqVKw
知り合い,しりあい,熟人,szblLwyqnXP5xlwHrMwL
失恋,しつれん,失戀,t7G6gSE04bDke4MjHhat
調整,ちょうせい,調整,t8yuBtnj9Zvfb0lMdHKm
引っ込む,ひっこむ,退縮，凹陷,tBNrvcpsBkt3ms8XgsMs
釣り合う,つりあう,平衡，協調，相稱,tCMFeF0MLUKUJEOAus0E
斜,はす,斜的,tCu47xntpQ7yBSHfUEDs
さようなら,さようなら,再見,tDsrnYxRmJy7B04CELyE
一旦,いったん,"一旦, 暫時",tFkFtECANddK73t6JPGJ
折角,せっかく,煞費苦心,tIt7cgAJn59FakEeqlTj
凭れる,もたれる,倚靠,tLya7bh0JZAFWwijIQ9Q
涼む,すずむ,納涼,tMG6WCJ8mSBsyMcpio7H
巡査,じゅんさ,巡查,tP3CT1SSSjFzK6FCg2Dr
～教,～きょう,教,tPmK8FbCmuJs8VxgT7N2
繋がる,つながる,連結於，與...有關,tTQwXU8SU14IqdN5ote3
どうせ,どうせ,總歸，反正,tVHXOaN1FtED36sOOXat
畳む,たたむ,摺疊,tXOXuR227eA2htxs3HaS
重役,じゅうやく,重役,tXeBg5gHgvVfPSkqhDjg
～部,～ぶ,部,taR59zmMEwC8NcOenWOF
ビタミン,ビタミン,維生素,tap0Me6IKGDxwDEGPb9A
氏名,しめい,姓名,tbVMN6zxI8EjztKt6ahl
中間,ちゅうかん,中間,tc7CgyHauWiNZhXReX7h
しつれいしました (かん),しつれいしました (かん),失禮了。,tcX9eE7BVn3LhwpmoNjM
編む,あむ,編織,tezyRHJmmBa9nkXYfYsi
仕上がる,しあがる,完成,th8xIyDRrC9WtqJGLdSB
～寺,～じ,寺,thD016jJUfmUtxOBUGfw
オルガン,オルガン,風琴,tkOqVK8oqUnFg7vv1yLK
武士,ぶし,武士,tkqlfx0nEWPIaZDZhSkq
シーツ,シーツ,床單,tnIW1X9rxZArxNkYMPnR
短期,たんき,短期,toJhiwbpfmvInnNCxKTp
見学,けんがく,參觀,toU15wtrQ1rsW1W59vRO
あふれる,あふれる,"溢出, 氾濫",tuJgjbkvtLko76BO5i3h
～滴,～てき,滴,tv9wWBhxp0z053EFbg5I
引き分け,ひきわけ,平局,tvCW8WHUpqJRDK8Mxgei
～きる,～きる,徹底地做,tvcx08EmlHg6378Glddy
生長,せいちょう,生長,twaQNLlKCfRMOPwvUmnd
カロリー,カロリー,卡路里,twqy2EksXt37IAc4tmax
かしこまりました,かしこまりました,我明白了,twspoHVhs8Ne1KHOmV2A
歌謡,かよう,歌謠,tzKqnkvMn2gTTJ9fcHBm
総～,そう～,總～,uAZViiKTcfovYRr4AZzN
思い込む,おもいこむ,認為是,uCuDd9SGWzeah1Zzlbdh
飢える,うえる,飢餓,uHlnzZxOWH23DIrNUKbW
蒸す,ふす,"蒸, 敷, 悶熱",uI5u8ZKzZbwtp1p9j4TF
針路,しんろ,航路,uLRYg9882Jz4zj97CGmp
カーブ,カーブ,曲線；曲球,uMNPSM2toXyOQTFqf8jI
能率,のうりつ,效率,uQu4DLnrZaa6SIuCu5vH
地下水,ちかすい,地下水,uTDN3GvMvT8B5vJ5B3Uh
捕る,とる,捕捉,uWd4Yd0fiGDi2ytV6Yvg
～発,～はつ,-發,uarLZE8tszTMM1w4v4rK
ひとまず,ひとまず,暫時、姑且,uatiMvw5lZZrcqhKnhaz
退ける,どける,移開，驅逐,ubB5Svrl83F0R3ELrHue
乱暴,らんぼう,粗暴,uhG4w8DTxRu6qfvYGwsg
着替え,きがえ,換洗衣物,ujTjToX4HWyA8ZXutlQW
下水,げすい,污水,ukfQHR6JjSYM6NaNoEwa
引っ繰り返す,ひっくりかえす,翻過來，推翻，打翻,ukosH8nidIjYIePWCCj5
卒直,そっちょく,坦率,ukrHLubtDsyB0c2Csxpz
熟語,じゅくご,熟語,ulPJqMc1rMjiVGbfkTUF
看板,かんばん,招牌,umnHUprfFNSKuh6TmCKC
果実,かじつ,果實,unO4NHMH4UemWm2GKqOP
広さ,ひろさ,廣度,uod5QxgbIU3DMaWhoMvi
活力,かつりょく,活力,uqioetUfGeZ0hiMLWHPo
一昨年,いっさくねん,前年,urIiHYKToqfIa4OfNI1m
ずらす,ずらす,延後,utMtlDBolr8CE2ZyYyze
面積,めんせき,面積,utVVWzybVssddD3lQMpr
生意気,なまいき,生意氣,utvG2KK9HNDUJeTDLqIu
爪,つめ,指甲或腳趾甲,uv16EmlFepniW8BFYXf7
手首,てくび,手腕,uw8cpOjLsFbij4R6vbAx
括弧,かっこ,括弧,uwXywlyy6n8gcX2Axl7F
図鑑,ずかん,圖鑑,uxqjl943LTsPKjPHk6yk
総理大臣,そうりだいじん,總理大臣,v7Jes1ydSaLI2tOqunQR
出迎える,でむかえる,迎接,v81keNdBhFNo5ZBPyAre
崩れる,くずれる,崩塌,v8GuzG5uI86d8xR3dfZC
透き通る,すきとおる,透明,v94fdNY93jyxMRFMlMX4
包丁,ほうちょう,菜刀,vA7cYMoljmO5KyHwbBlj
緯度,いど,緯度,vGpva2MovAET02JN7wpV
循環,じゅんかん,循環,vNnym5VUDWvfnXEqHd31
指定,してい,指定,vO7KRwji9JPkWIG8WBz5
ゴム,ゴム,橡膠,vPKKeAY4jqd67fcAFzKd
回数,かいすう,次數,vSPVYiaIIXidy4JhQ3pi
みっともない,みっともない,丟臉的，不體面的,vTJE8cRiTPI5odLcpSA4
～足,～そく,雙,vUfj7opcFo9VVw7mL2Cu
破片,はへん,破片,vYXC3bZptWktWnQu8w2G
軟らかい,やわらかい,軟的,vb4M8gJavRT7ry2ITRJN
書籍,しょせき,書籍,viN9dB2cZNmC1wC3VgSj
～付,～つき,附帶,vljTnlDSEt4Sv3lJjS6P
以後,いご,以後,vmAUQrdrYoa4Zi4d9MGk
上下,じょうげ,上下,vnssGki7QkwLLJ7dtlEq
～色,～しょく,-色,vow0HCuQnpd31TIhzp3H
白髪,しらが,白髮（指白色或灰色的頭髮，也指流行的染髮）,vqIfgQPgPYlPcpW2cBk8
ウエートレス,ウエートレス,女服務員,vuxP229LavcBigNKiE0E
売行き,うれゆき,銷售量,vw1C1mG7kqwslOzaysYB
両側,りょうがわ,兩側,vx48A2JAEN8F0XYwnYLg
高度,こうど,高度,vyuvbwEEViUbOc3Dj5d7
競馬,けいば,賽馬,w03I8OueaNwQ2oahhV4Z
空っぽ,からっぽ,空的，空虛的，空洞的,w0VAzSByhvgB6lRg9hpa
功績,こうせき,功績,w0q9NMCnrsxhwpfjaYzX
月末,げつまつ,月末,w1RXxBi2iQUrCMe9YrHo
ほんの～,ほんの～,僅僅的,w6GNtWG0Xz91ojRVLqeY
明くる～,あくる～,次的,w7EgmauQW37U0ieYseGh
素直,すなお,順從的，溫順的，馴良的,w7cz7mdzOw1JRGLll9dG
やっつける,やっつける,攻擊，打敗，完成,w8MuiMDids9O2eXHSNnj
物騒,ぶっそう,危險，不安穩,wDMGAdymKkiyztV32p8c
タイア,タイア,輪胎,wGVJBPug94ipdGervmlL
温泉,おんせん,溫泉,wGompw0gmmaw9gja1QjM
掘る,ほる,掘鑿，挖掘,wMedAYd5IkD6Lo0fgfeY
対策,たいさく,對策,wNzLIj6pxPbCupx2RpfI
交差,こうさ,交差,wQZD0ZHcURNbaU2cY5mo
目立つ,めだつ,顯眼,wTh7xOtOgRk7MumUgQJd
性別,せいべつ,性別,wULP4ppUpptN0uKca072
名～,めい～,名～,wbVtHCqHHD1XGwM1mk1i
正方形,せいほうけい,正方形,wcm22lCT1mqOiO9Pn393
上り,のぼり,上行列車，上升,we694pInqnpoeNGqowPj
図々しい,ずうずうしい,厚顏無恥,wm7a92We9RlTL4DR74dH
ずうっと,ずうっと,一直,woXHRTR5VaOhHhtPh4Iv
当てはめる,あてはめる,應用，適應,wvVfeiBL7hPU6zbbrIy3
言い出す,いいだす,開口說，提議,wxwpMIMPOPkhoA3GvTNO
逃がす,にがす,放走,wyRprMR31fOUsNGrZKaN
～業,～ぎょう,業務類型,x5DCee1FUMCv9AXOubJc
活躍,かつやく,活躍,x6774iWX4SM56R8Ff2EM
洋品店,ようひんてん,服飾店,x9J7gWCLy1YibAwus882
命ずる,めいずる,命令，指派,x9JKTBQj5qKFATtMBReK
追いかける,おいかける,追趕,xA6fAxXtknleOzpbfxUF
売り切れ,うりきれ,售罄,xBNrrA1fc81wosfWhOjH
商店,しょうてん,商店,xBc85HBPmlLKTSyF8W5Y
警備,けいび,警備,xBqX3WinEA5Qi0PuZQWK
なんとも,なんとも,毫無，十分，一點也不,xCEQ5povK7jvqDkuOTN2
領事,りょうじ,領事,xEwsx2grwXcKHAUS6FJM
腰掛け,こしかけ,座位、長凳,xGJG3HjFYV2nrIh62sUl
分布,ぶんぷ,分布,xGl1gMG4uFecM81lYes1
あくび,あくび,哈欠,xITnO0Ykc4DMZntyrZgy
朗らか(な),ほがらか(な),開朗的,xIXpnwU94rCyobiihsEF
青白い,あおじろい,蒼白的,xOt5iPEFXFpPcVxWGkeu
弟子,でし,徒弟,xSPXoJYyb86GecUPuy6X
重ねる,かさねる,堆疊，加上，堆積,xTkbnUXl9RBaRqIdDCYU
共産～,きょうさん～,共產～,xUVYgQjDsPjPwEFn2DD7
～化,～か,化,xY573X1nQL9cXEjmlnbJ
プラットホーム,プラットホーム,月台,xZQk0NpaL5JfwoRrSzOH
経度,けいど,經度,xZy6TfUXfry9IHyiTSuR
翌～,よく～,次的 ~,xcbTkGWDyFAaDHKWJE02
おかげさまで,おかげさまで,多謝您的福,xdESRTzqLtMD4N30FB9w
ミリ (メートル),ミリ (メートル),毫,xen3ai7E9cMRt5dV2JdZ
坊さん,ぼうさん,佛教僧侶、和尚,xf70bS6w7aEJQ6oy1bIL
調節,ちょうせつ,調節,xgxLPBp6kLL5aqsPHuZx
代名詞,だいめいし,代名詞,xgxN8uIXnO6DUj103YLP
ためらう,ためらう,猶豫,xioGAV2wRAkuU7a5kZnX
物置,ものおき,儲藏室,xjcJIYoTK20DWtTIci2K
一昨昨日,さきおととい,大前天。,xjunZZZJZwsdpT4PxU5J
日用品,にちようひん,日用品,xlELVLi5rRx2VlkoSV9t
のこぎり,のこぎり,鋸子,xm8LOIXyRzVhF9MOxZQI
部首,ぶしゅ,部首,xxEucwZrq3XBWeaXD92B
身分,みぶん,身分,xzL8UNOLWfuh4bxn3pG9
～勝,～しょう,勝場數,y3JLedPVt5c8vHp1uDMN
俄,にわか,突然、突發、意外,y4yGscbdlRhxmITMoThy
漸く,ようやく,終於,y78Ul2aJFQyyaTjQQqRh
お待ちください,おまちください,請稍候。,y7F86rgG6NikpKNXCFsv
実る,みのる,"結果, 成熟",y8YKY6j8O8OtkMqzTmMQ
～いち (にほんいち),～いち (にほんいち),第一～,yDEu6f42zsFrOEDSQ4Sj
～紙,～し,報紙,yGXd3VZtc8uze4cCvyNj
そのため,そのため,因此，由於該原因,yL9HY4a3H8rinLNHjqDc
水素,すいそ,氫,yMKZsvlBEs47uCjIun81
習字,しゅうじ,習字,yPtoXgQYZbmTRoAz0xpt
編集,へんしゅう,編輯,ySGWDcVBIvqGKlkM2G0c
塩辛い,しおからい,鹹的,ySMnJWHUhHsHExMcxV7e
焦点,しょうてん,焦點,yTJGYXh8cH9CwBG6xcOt
先々週,せんせんしゅう,上上週 (or 前前週),yWAXozfcxe8Mg7RSJvxY
何しろ,なにしろ,無論如何，總之，畢竟，特別,yWZt1oDu0DG88xIncQdH
上旬,じょうじゅん,上旬,yWbzpLhlE2bwVEl0TFIN
くっつける,くっつける,附上,yWoh6882ddFVW3nwUKzz
随筆,ずいひつ,隨筆,ygW7GA0z23GQaWAFa06E
～おしまい (おわり),～おしまい (おわり),以...結束～,yhIRMMaUzG8ySWl96gJd
小遣い,こづかい,零用錢,yjvE5PhSUg8EeYXI1Qc3
診断,しんだん,診斷,ykEnLBEAyTeWPWyF1VsB
～条,～じょう,條,ymAsE3e8mARyQ86XuKS1
逆様,さかさま,顛倒,yoXTPwsM4SAPT1OS0ai6
目安,めやす,準則，目標,ypHBI75tzoZbmIsSbiEK
花火,はなび,煙火,yrzhCEYwbUe6HS6DxXci
引っ繰り返る,ひっくりかえる,翻倒，顛倒,ystax8G072z8FJvDlTFt
書道,しょどう,書道,yuHgONUV5d3aWGxFgWYq
寄せる,よせる,收集，聚集，擱置一旁,yuOKZpWXgd78GITxjLbt
和～,わ～,和式,yysNaaaa3T6k7TqtHW8O
短所,たんしょ,短處,yzNNY6NLAMLzHTHhYkBi
響き,ひびき,回響，聲音,z2TWT9liuk7kv9xh2KaP
～科,～か,科,z3GcnV4TAez8sUEHTaw5
センチ,センチ,公分,z5NfkaAuxJ1fmMdWIM8Z
しめる,しめる,濕掉,z8H64sJU3xnPuaTpLO3w
驚かす,おどろかす,驚嚇，使人驚訝,z8d4bGSNArY84B9PxRE7
未満,みまん,未滿,zBFzW1MJNmOwzA9zdb2x
～家,～け,專家,zBTzLpQG2UfikTkR6BFF
埋める,うずめる,埋,zFBJmPYh7eO0eQpOY3l6
前後,ぜんご,前後,zIYpnGgJIaUkQNxupXYQ
言付ける,ことづける,留個話,zKJC0lv7ppSOPqgzLsTJ
投書,とうしょ,投書,zMeydT22gvsAjLdbdzlN
材木,ざいもく,木材,zMvkt0LOyZYn8j266vfn
臨時,りんじ,臨時,zNLk6AEd8CLMLU9Zvuhh
規準,きじゅん,規準,zNULbT3I9HgF6fsikT7C
出来上がり,できあがり,完成，準備好了,zPYobeFh7q3j6bCVG49k
アイデア; アイディア,アイデア; アイディア,主意,zSayhB6fQqs3c0rYhDKz
内科,ないか,內科,zTkUEyCFUH2mHFKMOEn1
灯油,とうゆ,煤油,zUuLci0PB3BhdegWzi68
ラッシュアワー,ラッシュアワー,尖峰時段,zZ2JOTbZP8BC1fPDJ6yp
第～,だい～,第～,zZbA8QT2yyNmZW7grEzh
順々,じゅんじゅん,依序地，輪流地,zatLJPxOh2tBZ4So05Pm
補う,おぎなう,補償,zc1KYqqSfpLe2D2dTPTu
乗車,じょうしゃ,乘車,zhGcoHRlRbsiRu3ux53u
私立,しりつ,私立,zlsf7WOoGRvMqoQhh5eN
かるた,かるた,歌留多牌,zndHeYhtEYXPGT44f3IK
まぶた,まぶた,眼瞼,zoIIcGBbcyakmMCNCoDB
発売,はつばい,發售,zpy88aiuirkt6Vj5dtsX
勇ましい,いさましい,勇敢的,zqeSeudMS9c9qGS9AKVj
ろうそく,ろうそく,蠟燭,zqxWZxd6hHEPNBqic6YR
主役,しゅやく,主演,zvEAKzBdZUQ8tIqaDjKl
不規則,ふきそく,不規則,zyfue0EuIRKJXCLFvvDn
通り掛かる,とおりかかる,碰巧經過,zzuh8klik0pZMwh3Djcy
